file,state,mem,time
D4hard/D4time/Handmade/ramsey/23_rd_r45.cnf, timeout, 33979031, 18000
D4hard/D4time/Handmade/ramsey/23_rd_r45.cnf.prj.pup, mem, 64001429, 3187.46
D4hard/D4time/Handmade/ramsey/23_rd_r45.cnf.prj.pupp, timeout, 2629087, 18000
D4hard/D4time/Handmade/ramsey/23_rd_r45.cnf.prj, timeout, 34566131, 18000
D4hard/D4time/Handmade/ramsey/23_rd_r45.cnf.prj.p, timeout, 8067235, 18000
D4hard/D4time/Handmade/langford/lang19.cnf.prj.pupp, timeout, 36593704, 18000
D4hard/D4time/Handmade/langford/lang28.cnf.prj.pup, done, 46764, 0.395487
D4hard/D4time/Handmade/langford/lang24.cnf.prj.pup, done, 46751, 0.40614
D4hard/D4time/Handmade/langford/lang19.cnf.prj, timeout, 3098472, 18000
D4hard/D4time/Handmade/langford/lang27.cnf, timeout, 4194119, 18000
D4hard/D4time/Handmade/langford/lang19.cnf.prj.pup, done, 46735, 0.40514
D4hard/D4time/Handmade/langford/lang20.cnf, timeout, 7281901, 18000
D4hard/D4time/Handmade/langford/lang28.cnf.prj.pupp, timeout, 10804350, 18000
D4hard/D4time/Handmade/langford/lang20.cnf.prj.pup, done, 46739, 0.913593
D4hard/D4time/Handmade/langford/lang23.cnf.prj, timeout, 3776389, 18000
D4hard/D4time/Handmade/langford/lang27.cnf.prj.p, timeout, 4964028, 18000
D4hard/D4time/Handmade/langford/lang24.cnf.prj.p, timeout, 4117884, 18000
D4hard/D4time/Handmade/langford/lang28.cnf.prj, timeout, 4985876, 18000
D4hard/D4time/Handmade/langford/lang15.cnf.prj.p, timeout, 7440502, 18000
D4hard/D4time/Handmade/langford/lang20.cnf.prj.pupp, timeout, 37309276, 18000
D4hard/D4time/Handmade/langford/lang20.cnf.prj.p, timeout, 6243536, 18000
D4hard/D4time/Handmade/langford/lang23.cnf.prj.pup, done, 46747, 0.389158
D4hard/D4time/Handmade/langford/lang16.cnf, timeout, 12412936, 18000
D4hard/D4time/Handmade/langford/lang27.cnf.prj.pup, done, 46759, 0.397684
D4hard/D4time/Handmade/langford/lang28.cnf.prj.p, timeout, 4091080, 18000
D4hard/D4time/Handmade/langford/lang15.cnf.prj, timeout, 8882475, 18000
D4hard/D4time/Handmade/langford/lang15.cnf.prj.pup, done, 46731, 0.395561
D4hard/D4time/Handmade/langford/lang16.cnf.prj.pup, done, 46731, 0.414187
D4hard/D4time/Handmade/langford/lang16.cnf.prj, timeout, 8960217, 18000
D4hard/D4time/Handmade/langford/lang15.cnf, timeout, 13510643, 18000
D4hard/D4time/Handmade/langford/lang24.cnf.prj.pupp, timeout, 14513410, 18000
D4hard/D4time/Handmade/langford/lang24.cnf, timeout, 3799302, 18000
D4hard/D4time/Handmade/langford/lang27.cnf.prj, timeout, 4070940, 18000
D4hard/D4time/Handmade/langford/lang23.cnf.prj.pupp, timeout, 20434432, 18000
D4hard/D4time/Handmade/langford/lang24.cnf.prj, timeout, 4036956, 18000
D4hard/D4time/Handmade/langford/lang19.cnf.prj.p, timeout, 3036168, 18000
D4hard/D4time/Handmade/langford/lang28.cnf, timeout, 4357816, 18000
D4hard/D4time/Handmade/langford/lang19.cnf, timeout, 5886910, 18000
D4hard/D4time/Handmade/langford/lang23.cnf, timeout, 3792842, 18000
D4hard/D4time/Handmade/langford/lang15.cnf.prj.pupp, timeout, 59504492, 18000
D4hard/D4time/Handmade/langford/lang23.cnf.prj.p, timeout, 3654029, 18000
D4hard/D4time/Handmade/langford/lang20.cnf.prj, timeout, 6246998, 18000
D4hard/D4time/Handmade/langford/lang16.cnf.prj.pupp, mem, 64446369, 16509.6
D4hard/D4time/Handmade/langford/lang16.cnf.prj.p, timeout, 8128262, 18000
D4hard/D4time/Handmade/langford/lang27.cnf.prj.pupp, timeout, 10395312, 18000
D4hard/D4time/Handmade/schur/5_140_sd_schur.cnf.prj, timeout, 2630631, 18000
