file, amc, state, mem, time
cnf/plazar/Blasted_Real/blasted_case207.cnf, 5846006549323611672814739330865132078623730171904, done, 16539, 0.110276
cnf/plazar/Blasted_Real/blasted_case3_b14_even3.cnf, 332306998946228968225951765070086144, done, 17555, 0.146439
cnf/plazar/Blasted_Real/blasted_TR_b14_3_linear.cnf, 10141204801825835211973625643008, done, 20455, 0.669836
cnf/plazar/Blasted_Real/blasted_case124.cnf, 268435456, done, 15011, 0.0541065
cnf/plazar/Blasted_Real/blasted_squaring25.cnf, 29884416, done, 17416, 0.231445
cnf/plazar/Blasted_Real/blasted_case213.cnf, 151115727451828646838272, done, 16429, 0.152781
cnf/plazar/Blasted_Real/blasted_squaring6.cnf, 68719476736, done, 17645, 0.331452
cnf/plazar/Blasted_Real/blasted_case59_1.cnf, 35328, done, 14888, 0.0530097
cnf/plazar/Blasted_Real/blasted_case128.cnf, 64, done, 14716, 0.0508748
cnf/plazar/Blasted_Real/blasted_case57.cnf, 536870912, done, 15433, 0.0774865
cnf/plazar/Blasted_Real/blasted_case107.cnf, 9903520314283042199192993792, done, 16429, 0.180452
cnf/plazar/Blasted_Real/blasted_case_2_b12_1.cnf, 1073741824, done, 15851, 0.135851
cnf/plazar/Blasted_Real/blasted_case_2_b14_2.cnf, 1099511627776, done, 15429, 0.0710199
cnf/plazar/Blasted_Real/blasted_case25.cnf, 512, done, 14852, 0.0551678
cnf/plazar/Blasted_Real/blasted_case115.cnf, 33554432, done, 16019, 0.123006
cnf/plazar/Blasted_Real/blasted_squaring8.cnf, 274877906944, done, 18223, 0.404989
cnf/plazar/Blasted_Real/blasted_case_1_b12_even2.cnf, 22300745198530623141535718272648361505980416, done, 42872, 2.18792
cnf/plazar/Blasted_Real/blasted_case_0_b14_1.cnf, 604462909807314587353088, done, 17203, 0.221688
cnf/plazar/Blasted_Real/blasted_case105.cnf, 2199023255552, done, 15233, 0.108072
cnf/plazar/Blasted_Real/blasted_case_0_b12_2.cnf, 274877906944, done, 16941, 0.227115
cnf/plazar/Blasted_Real/blasted_case3.cnf, 4194304, done, 15699, 0.120945
cnf/plazar/Blasted_Real/blasted_TR_b14_1_linear.cnf, 10141204801825835211973625643008, done, 18784, 0.470894
cnf/plazar/Blasted_Real/blasted_squaring12.cnf, 1992864825344, done, 25513, 2.20691
cnf/plazar/Blasted_Real/blasted_case114.cnf, 33554432, done, 16007, 0.120987
cnf/plazar/Blasted_Real/blasted_squaring3.cnf, 68719476736, done, 17645, 0.329423
cnf/plazar/Blasted_Real/blasted_case146.cnf, 70368744177664, done, 15462, 0.121917
cnf/plazar/Blasted_Real/blasted_case102.cnf, 256, done, 14733, 0.048775
cnf/plazar/Blasted_Real/blasted_case7.cnf, 131072, done, 14864, 0.0572609
cnf/plazar/Blasted_Real/blasted_case_2_b12_even2.cnf, 22300745198530623141535718272648361505980416, done, 42872, 2.19345
cnf/plazar/Blasted_Real/blasted_case130.cnf, 562949953421312, done, 16715, 0.145356
cnf/plazar/Blasted_Real/blasted_squaring42.cnf, 10889035741470030830827987437816582766592, done, 31211, 1.65332
cnf/plazar/Blasted_Real/blasted_case_1_b12_even3.cnf, 431359146674410236714672241392314090778194310760649159697657763987456, done, 41021, 3.09122
cnf/plazar/Blasted_Real/blasted_case22.cnf, 8192, done, 14991, 0.0562003
cnf/plazar/Blasted_Real/blasted_case_1_b14_even.cnf, 332306998946228968225951765070086144, done, 17555, 0.132567
cnf/plazar/Blasted_Real/blasted_TR_b12_even2_linear.cnf, 424043295546812239099991400178300443798596135250148549949185488310228746240, done, 64655, 8.45286
cnf/plazar/Blasted_Real/blasted_case_0_b12_even3.cnf, 431359146674410236714672241392314090778194310760649159697657763987456, done, 41021, 3.22367
